company,position,location,schedule,responsibilities,requirements,levels,techstack,source,format,salary,currency,salary_range,format2,levels2
Corporate Performance Systems,Инженер сопровождения,Москва,Полный день,не определено,не определено,От 3 до 6 лет,"['Linux', 'TCP/IP', 'Windows Server', 'MS SQL', 'ORACLE', 'PostgreSQL', 'Сбор и анализ информации']",hh.ru,Полный день,0.0,не определено,0,не указано,От 3 до 6 лет
Just AI,Middle+/Senior Kotlin/Java Developer (Remote),Санкт-Петербург,Удаленная работа,не определено,не определено,От 3 до 6 лет,"['SQL', 'PostgreSQL', 'Java', 'Linux', 'Kotlin', 'Spring Framework', 'MongoDB']",hh.ru,Удаленная работа,0.0,не определено,0,удаленка,От 3 до 6 лет
Нетология,Инженер по тестированию (Мобильное приложение),Москва,Удаленная работа,не определено,не определено,От 3 до 6 лет,"['Git', 'Управление проектами', 'SQL', 'Обучение и развитие', 'Python', 'Postman', 'Проведение тестирований', 'REST API', 'CI/CD']",hh.ru,Удаленная работа,0.0,не определено,0,удаленка,От 3 до 6 лет
ЕТелеком,Сетевой инженер,Санкт-Петербург,Сменный график,не определено,не определено,От 1 года до 3 лет,"['OSPF', 'BGP', 'Juniper', 'TCP/IP', 'Cisco', 'Zabbix']",hh.ru,Сменный график,65000.0,RUB,100000,не указано,От 1 года до 3 лет
Just AI,Senior Java/Kotlin Developer,Санкт-Петербург,Гибкий график,не определено,не определено,От 3 до 6 лет,"['Java', 'SQL', 'Spring Framework', 'Kotlin', 'PostgreSQL', 'Spring']",hh.ru,Гибкий график,0.0,не определено,0,не указано,От 3 до 6 лет
"СИБУР, Группа компаний","Инженер данных (качество сервисов,SLA)",Москва,Полный день,не определено,не определено,От 1 года до 3 лет,"['Python', 'SQL', 'Английский язык', 'Анализ данных', 'Bash', 'SLA']",hh.ru,Полный день,0.0,не определено,0,не указано,От 1 года до 3 лет
НИПИГАЗ,QC E&I inspector,Мурманск,Вахтовый метод,не определено,не определено,Более 6 лет,"['Английский язык', 'MS PowerPoint', 'Data Analysis', 'Team management', 'Teambuilding']",hh.ru,Вахтовый метод,0.0,не определено,0,не указано,От 6 лет
"Буревестник, АО ЦНИИ",Инженер по работе с MDM-системами,Нижний Новгород,Полный день,не определено,не определено,От 1 года до 3 лет,не определено,hh.ru,Полный день,50000.0,RUB,100000,не указано,От 1 года до 3 лет
СБЕР,Java-разработчик,Москва,Полный день,не определено,не определено,От 1 года до 3 лет,не определено,hh.ru,Полный день,0.0,не определено,0,не указано,От 1 года до 3 лет
Ventra,Руководитель ECM платформы,Москва,Полный день,не определено,не определено,От 3 до 6 лет,"['Английский язык', 'Управление проектами', 'Организаторские навыки', 'Бизнес-анализ', 'Деловая переписка']",hh.ru,Полный день,0.0,не определено,0,не указано,От 3 до 6 лет
Тинькофф,Java-разработчик,Рязань,Полный день,не определено,не определено,От 3 до 6 лет,"['PostgreSQL', 'Spring Framework', 'Java', 'SQL', 'Hibernate ORM']",hh.ru,Полный день,0.0,не определено,0,не указано,От 3 до 6 лет
YADRO,Performance Data Collection Engineer,Москва,Удаленная работа,не определено,не определено,От 3 до 6 лет,"['C/C++', 'Linux']",hh.ru,Удаленная работа,0.0,не определено,0,удаленка,От 3 до 6 лет
Lanck Telecom,Routing and Quality Manager (Voice),Москва,Полный день,не определено,не определено,От 1 года до 3 лет,не определено,hh.ru,Полный день,100000.0,RUB,100000,не указано,От 1 года до 3 лет
Аренадата Софтвер,Pre-sale engineer,Москва,Полный день,не определено,не определено,От 3 до 6 лет,"['GreenPlum', 'Clickhouse', 'Apache Hadoop', 'Python']",hh.ru,Полный день,0.0,не определено,0,не указано,От 3 до 6 лет
